time	X11	X12	X13	X14	X21	X22	X31	X32	X33	Y1	Y2	Y3
7260	12.2	163.35583	0.0	766.47733	163.35583	0.0	163.35583	0.0	766.47733	11.734077	20.117981	12.2
7270	12.2	274.90804	0.0	729.7563	274.90804	0.0	274.90804	0.0	729.7563	12.391317	20.077007	12.2
7280	12.2	353.06393	0.0	735.54441	353.06393	0.0	353.06393	0.0	735.54441	12.387813	20.028657	12.2
7290	12.2	390.0098	0.0	778.51723	390.0098	0.0	390.0098	0.0	778.51723	12.352617	19.970802	12.2
7300	12.2	214.34065	0.0	819.16574	214.34065	0.0	214.34065	0.0	819.16574	12.318088	19.92205	12.2
7310	12.2	174.44641	0.0	771.26115	174.44641	0.0	174.44641	0.0	771.26115	11.722239	19.886014	12.2
7320	12.2	77.782208	0.0	731.63932	77.782208	0.0	77.782208	0.0	731.63932	11.70363	19.86623	12.2
7330	12.2	75.000017	0.0	687.87403	75.000017	0.0	75.000017	0.0	687.87403	11.685702	19.85461	12.2
7340	12.2	158.33249	0.0	680.20068	158.33249	0.0	158.33249	0.0	680.20068	11.667905	19.834882	12.2
7350	12.2	168.07045	0.0	715.6741	168.07045	0.0	168.07045	0.0	715.6741	11.649115	19.80955	12.2
7360	12.2	75.774944	0.0	890.88972	75.774944	0.0	75.774944	0.0	890.88972	11.625193	19.789853	12.2
7370	12.2	75.000005	0.0	905.13657	75.000005	0.0	75.000005	0.0	905.13657	11.598695	19.778259	12.2
7380	12.2	75.0	0.0	874.51934	75.0	0.0	75.0	0.0	874.51934	11.57121	19.766674	12.2
7390	12.2	99.178699	0.0	827.19324	99.178699	0.0	99.178699	0.0	827.19324	11.543847	19.755021	12.2
7400	12.2	217.47463	0.0	806.66967	217.47463	0.0	217.47463	0.0	806.66967	11.51659	19.727138	12.2
7410	12.2	247.34866	0.0	773.37303	247.34866	0.0	247.34866	0.0	773.37303	12.3567	19.690862	12.2
7420	12.2	314.22176	0.0	821.06925	314.22176	0.0	314.22176	0.0	821.06925	12.317019	19.647916	12.2
7430	12.2	353.25467	0.0	847.46463	353.25467	0.0	353.25467	0.0	847.46463	12.293944	19.595884	12.2
7440	12.2	367.72909	0.0	828.28874	367.72909	0.0	367.72909	0.0	828.28874	12.308695	19.54002	12.2
7450	12.2	268.16244	0.0	781.1718	268.16244	0.0	268.16244	0.0	781.1718	12.347708	19.489787	12.2
7460	12.2	204.44491	0.0	792.75514	204.44491	0.0	204.44491	0.0	792.75514	11.525727	19.454074	12.2
7470	12.2	180.78866	0.0	805.57685	180.78866	0.0	180.78866	0.0	805.57685	11.483484	19.424622	12.2
7480	12.2	271.05506	0.0	851.16882	271.05506	0.0	271.05506	0.0	851.16882	12.292054	19.390833	12.2
7490	12.2	329.82189	0.0	887.61597	329.82189	0.0	329.82189	0.0	887.61597	12.260862	19.343703	12.2
7500	12.2	351.64471	0.0	881.40896	351.64471	0.0	351.64471	0.0	881.40896	12.264716	19.290798	12.2
7510	12.2	238.43011	0.0	729.7009	238.43011	0.0	238.43011	0.0	729.7009	12.390533	19.243904	12.2
7520	12.2	165.46882	0.0	689.27005	165.46882	0.0	165.46882	0.0	689.27005	11.449222	19.213611	12.2
7530	12.2	138.37832	0.0	688.74011	138.37832	0.0	138.37832	0.0	688.74011	11.423061	19.190488	12.2
7540	12.2	354.52206	0.0	728.59335	354.52206	0.0	354.52206	0.0	728.59335	12.394211	19.154825	12.2
7550	12.2	284.66213	0.0	772.1889	284.66213	0.0	284.66213	0.0	772.1889	12.357384	19.107803	12.2
7560	12.2	314.23747	0.0	813.78832	314.23747	0.0	314.23747	0.0	813.78832	12.321417	19.061177	12.2
7570	12.2	239.84524	0.0	778.03553	239.84524	0.0	239.84524	0.0	778.03553	12.350301	19.017388	12.2
7580	12.2	198.45004	0.0	732.1429	198.45004	0.0	198.45004	0.0	732.1429	11.394784	18.984762	12.2
7590	12.2	297.74557	0.0	718.30547	297.74557	0.0	297.74557	0.0	718.30547	12.401649	18.93841	12.2
7600	12.2	377.97331	0.0	749.24531	377.97331	0.0	377.97331	0.0	749.24531	12.376902	18.887298	12.2
7610	12.2	249.69115	0.0	833.83745	249.69115	0.0	249.69115	0.0	833.83745	12.306275	18.835672	12.2
7620	12.2	260.69384	0.0	853.98074	260.69384	0.0	260.69384	0.0	853.98074	12.288307	18.796138	12.2
7630	12.2	356.93089	0.0	828.47469	356.93089	0.0	356.93089	0.0	828.47469	12.30842	18.749313	12.2
7640	12.2	406.24195	0.0	780.77113	406.24195	0.0	406.24195	0.0	780.77113	12.34812	18.688885	12.2
7650	12.2	261.01121	0.0	754.7285	261.01121	0.0	261.01121	0.0	754.7285	12.370907	18.647377	12.2
7660	12.2	197.67803	0.0	817.07446	197.67803	0.0	197.67803	0.0	817.07446	11.39259	18.611205	12.2
7670	12.2	263.12579	0.0	864.25757	263.12579	0.0	263.12579	0.0	864.25757	12.281097	18.569428	12.2
7680	12.2	237.64146	0.0	895.67999	237.64146	0.0	237.64146	0.0	895.67999	12.253945	18.531076	12.2
7690	12.2	287.03623	0.0	882.45403	287.03623	0.0	287.03623	0.0	882.45403	12.263683	18.491266	12.2
7700	12.2	320.38582	0.0	836.73957	320.38582	0.0	320.38582	0.0	836.73957	12.301357	18.443945	12.2
7710	12.2	332.77541	0.0	740.23999	332.77541	0.0	332.77541	0.0	740.23999	12.382602	18.393345	12.2
7720	12.2	266.30643	0.0	746.86268	266.30643	0.0	266.30643	0.0	746.86268	12.378401	18.346305	12.2
7730	12.2	223.51057	0.0	790.19544	223.51057	0.0	223.51057	0.0	790.19544	12.342884	18.309005	12.2
7740	12.2	207.62066	0.0	830.39559	207.62066	0.0	207.62066	0.0	830.39559	11.378371	18.27591	12.2
7750	12.2	285.16963	0.0	830.50329	285.16963	0.0	285.16963	0.0	830.50329	12.307295	18.237107	12.2
7760	12.2	241.66943	0.0	838.26718	241.66943	0.0	241.66943	0.0	838.26718	12.300071	18.19695	12.2
7770	12.2	225.48323	0.0	794.84695	225.48323	0.0	225.48323	0.0	794.84695	12.336762	18.161077	12.2
7780	12.2	149.9813	0.0	788.00827	149.9813	0.0	149.9813	0.0	788.00827	11.339114	18.131455	12.2
7790	12.2	78.373509	0.0	824.04075	78.373509	0.0	78.373509	0.0	824.04075	11.303881	18.112945	12.2
7800	12.2	75.000021	0.0	869.81631	75.000021	0.0	75.000021	0.0	869.81631	11.265137	18.101317	12.2
7810	12.2	113.07111	0.0	784.38861	113.07111	0.0	113.07111	0.0	784.38861	11.227265	18.089519	12.2
7820	12.2	178.109	0.0	753.1241	178.109	0.0	178.109	0.0	753.1241	11.188944	18.064717	12.2
7830	12.2	191.46621	0.0	705.91159	191.46621	0.0	191.46621	0.0	705.91159	11.15133	18.036006	12.2
7840	12.2	371.56684	0.0	686.15355	371.56684	0.0	371.56684	0.0	686.15355	12.42826	17.994225	12.2
7850	12.2	279.24053	0.0	712.01543	279.24053	0.0	279.24053	0.0	712.01543	12.407845	17.947897	12.2
7860	12.2	303.14644	0.0	834.02876	303.14644	0.0	303.14644	0.0	834.02876	12.30621	17.902617	12.2
7870	12.2	292.54146	0.0	859.71997	292.54146	0.0	292.54146	0.0	859.71997	12.283707	17.856306	12.2
7880	12.2	283.62857	0.0	839.77384	283.62857	0.0	283.62857	0.0	839.77384	12.299108	17.811918	12.2
7890	12.2	280.30976	0.0	792.53214	280.30976	0.0	280.30976	0.0	792.53214	12.338249	17.768407	12.2
7900	12.2	264.6257	0.0	761.42866	264.6257	0.0	264.6257	0.0	761.42866	12.365057	17.72886	12.2
7910	12.2	131.76482	0.0	693.08849	131.76482	0.0	131.76482	0.0	693.08849	11.112332	17.699742	12.2
7920	12.2	75.006601	0.0	738.91812	75.006601	0.0	75.006601	0.0	738.91812	11.072837	17.685663	12.2
7930	12.2	155.67078	0.0	774.81471	155.67078	0.0	155.67078	0.0	774.81471	11.02928	17.671971	12.2
7940	12.2	211.54344	0.0	767.77138	211.54344	0.0	211.54344	0.0	767.77138	10.982996	17.642777	12.2
7950	12.2	231.25477	0.0	724.26373	231.25477	0.0	231.25477	0.0	724.26373	12.395067	17.608331	12.2
7960	12.2	116.76644	0.0	793.92668	116.76644	0.0	116.76644	0.0	793.92668	10.934478	17.580135	12.2
7970	12.2	75.000257	0.0	794.2462	75.000257	0.0	75.000257	0.0	794.2462	10.883483	17.568013	12.2
7980	12.2	75.0	0.0	834.55734	75.0	0.0	75.0	0.0	834.55734	10.829007	17.556429	12.2
7990	12.2	182.95232	0.0	877.80319	182.95232	0.0	182.95232	0.0	877.80319	10.769022	17.541651	12.2
8000	12.2	292.29884	0.0	884.22372	292.29884	0.0	292.29884	0.0	884.22372	12.262697	17.50353	12.2
8010	12.2	332.40553	0.0	802.2051	332.40553	0.0	332.40553	0.0	802.2051	12.330153	17.454777	12.2
8020	12.2	266.49924	0.0	756.54812	266.49924	0.0	266.49924	0.0	756.54812	12.368543	17.399731	12.2
8030	12.2	274.50271	0.0	743.52102	274.50271	0.0	274.50271	0.0	743.52102	12.38066	17.359013	12.2
8040	12.2	285.76008	0.0	775.09877	285.76008	0.0	285.76008	0.0	775.09877	12.355367	17.315602	12.2
8050	12.2	289.98913	0.0	822.24894	289.98913	0.0	289.98913	0.0	822.24894	12.303437	17.276499	12.2
8060	12.2	187.28436	0.0	811.94907	187.28436	0.0	187.28436	0.0	811.94907	10.730925	17.240039	12.2
8070	12.2	142.96675	0.0	785.73204	142.96675	0.0	142.96675	0.0	785.73204	10.670369	17.215095	12.2
8080	12.2	75.042657	0.0	738.03031	75.042657	0.0	75.042657	0.0	738.03031	10.610851	17.199237	12.2
8090	12.2	75.0	0.0	712.69929	75.0	0.0	75.0	0.0	712.69929	10.552367	17.187652	12.2
8100	12.2	16.734762	0.0	623.0282	16.734762	0.0	16.734762	0.0	623.0282	10.492962	17.176766	12.2
8110	12.2	0.00010282193	0.0	764.1592	0.00010282193	0.0	0.00010282193	0.0	764.1592	10.429859	17.17655	12.2
8120	12.2	6.3175979e-10	0.0	794.94557	6.3175979e-10	0.0	6.3175979e-10	0.0	794.94557	10.359314	17.17655	12.2
8130	12.2	3.8816663e-15	0.0	780.91032	3.8816663e-15	0.0	3.8816663e-15	0.0	780.91032	10.28494	17.17655	12.2
8140	12.2	2.3849782e-20	0.0	734.96166	2.3849782e-20	0.0	2.3849782e-20	0.0	734.96166	10.210713	17.17655	12.2
8150	12.2	1.4653813e-25	0.0	699.34457	1.4653813e-25	0.0	1.4653813e-25	0.0	699.34457	10.138239	17.17655	12.2
8160	12.2	9.0036137e-31	0.0	603.47065	9.0036137e-31	0.0	9.0036137e-31	0.0	603.47065	10.074458	17.17655	12.2
8170	12.2	5.5320114e-36	0.0	647.14508	5.5320114e-36	0.0	5.5320114e-36	0.0	647.14508	10.00729	17.17655	12.2
8180	12.2	3.3989853e-41	0.0	686.88427	3.3989853e-41	0.0	3.3989853e-41	0.0	686.88427	9.9328259	17.17655	12.2
8190	12.2	2.0884088e-46	0.0	686.1475	2.0884088e-46	0.0	2.0884088e-46	0.0	686.1475	9.8531816	17.17655	12.2
8200	12.2	1.2831627e-51	0.0	645.61215	1.2831627e-51	0.0	1.2831627e-51	0.0	645.61215	9.7733153	17.17655	12.2
8210	12.2	7.884024099999999e-57	0.0	704.41823	7.884024099999999e-57	0.0	7.884024099999999e-57	0.0	704.41823	9.6853561	17.17655	12.2
8220	12.2	4.844111799999999e-62	1100.0	698.42098	4.844111799999999e-62	1100.0	4.844111799999999e-62	1100.0	698.42098	12.360744	17.17637	12.2
8230	12.2	2.9763252e-67	1100.0	735.00124	2.9763252e-67	1100.0	2.9763252e-67	1100.0	735.00124	12.388844	17.174981	12.2
8240	12.2	1.8287174e-72	1100.0	780.53191	1.8287174e-72	1100.0	1.8287174e-72	1100.0	780.53191	12.350549	17.173592	12.2
8250	12.2	1.1236028e-77	1100.0	793.1523	1.1236028e-77	1100.0	1.1236028e-77	1100.0	793.1523	12.338767	17.172204	12.2
8260	12.2	6.9036543e-83	1100.0	733.36551	6.9036543e-83	1100.0	6.9036543e-83	1100.0	733.36551	12.387575	17.170815	12.2
8270	12.2	4.2417518e-88	1100.0	686.28011	4.2417518e-88	1100.0	4.2417518e-88	1100.0	686.28011	12.426982	17.169426	12.2
8280	12.2	2.6062224e-93	1100.0	667.29379	2.6062224e-93	1100.0	2.6062224e-93	1100.0	667.29379	12.444001	17.168037	12.2
8290	12.2	1.6013184e-98	1100.0	693.86123	1.6013184e-98	1100.0	1.6013184e-98	1100.0	693.86123	12.422985	17.166648	12.2
8300	12.2	9.8388402e-104	1100.0	741.55643	9.8388402e-104	1100.0	9.8388402e-104	1100.0	741.55643	12.383257	17.165259	12.2
8310	12.2	6.0451924e-109	1100.0	707.29373	6.0451924e-109	1100.0	6.0451924e-109	1100.0	707.29373	12.410704	17.16387	12.2
8320	12.2	3.7142946e-114	1100.0	686.58094	3.7142946e-114	1100.0	3.7142946e-114	1100.0	686.58094	12.426754	17.162481	12.2
8330	12.2	2.2821415e-119	1100.0	639.22928	2.2821415e-119	1100.0	2.2821415e-119	1100.0	639.22928	12.466009	17.161092	12.2
8340	12.2	1.4021962e-124	1100.0	608.77096	1.4021962e-124	1100.0	1.4021962e-124	1100.0	608.77096	12.492382	17.159704	12.2
8350	12.2	8.6153912e-130	1100.0	623.20922	8.6153912e-130	1100.0	8.6153912e-130	1100.0	623.20922	12.481625	17.158315	12.2
8360	12.2	5.2934793e-135	1100.0	741.93567	5.2934793e-135	1100.0	5.2934793e-135	1100.0	741.93567	12.383074	17.156926	12.2
8370	12.2	3.2524261e-140	1100.0	777.27375	3.2524261e-140	1100.0	3.2524261e-140	1100.0	777.27375	12.352768	17.155537	12.2
8380	12.2	1.9983597e-145	1100.0	769.39632	1.9983597e-145	1100.0	1.9983597e-145	1100.0	769.39632	12.35802	17.154148	12.2
8390	12.2	1.2278346e-150	1100.0	725.54914	1.2278346e-150	1100.0	1.2278346e-150	1100.0	725.54914	12.393997	17.152759	12.2
8400	12.2	7.544076700000001e-156	1100.0	686.04511	7.544076700000001e-156	1100.0	7.544076700000001e-156	1100.0	686.04511	12.427623	17.15137	12.2
8410	12.2	4.6352409e-161	1100.0	711.60663	4.6352409e-161	1100.0	4.6352409e-161	1100.0	711.60663	12.407646	17.149981	12.2
8420	12.2	2.8479905e-166	1100.0	752.36413	2.8479905e-166	1100.0	2.8479905e-166	1100.0	752.36413	12.374407	17.148592	12.2
8430	12.2	1.7498658e-171	1100.0	795.24673	1.7498658e-171	1100.0	1.7498658e-171	1100.0	795.24673	12.338131	17.147204	12.2
8440	12.2	1.0751547e-176	1100.0	800.82948	1.0751547e-176	1100.0	1.0751547e-176	1100.0	800.82948	12.332169	17.145815	12.2
8450	12.2	6.6059789e-182	1100.0	763.97962	6.6059789e-182	1100.0	6.6059789e-182	1100.0	763.97962	12.362003	17.144426	12.2
8460	12.2	4.0588538e-187	1100.0	694.49891	4.0588538e-187	1100.0	4.0588538e-187	1100.0	694.49891	12.420267	17.143037	12.2
8470	12.2	2.4938459e-192	1100.0	682.28512	2.4938459e-192	1100.0	2.4938459e-192	1100.0	682.28512	12.431714	17.141648	12.2
8480	12.2	1.5322719e-197	1100.0	714.4909	1.5322719e-197	1100.0	1.5322719e-197	1100.0	714.4909	12.405882	17.140259	12.2
8490	12.2	9.414603999999999e-203	1100.0	761.50531	9.414603999999999e-203	1100.0	9.414603999999999e-203	1100.0	761.50531	12.366523	17.13887	12.2
8500	12.2	5.784532700000001e-208	1100.0	780.10351	5.784532700000001e-208	1100.0	5.784532700000001e-208	1100.0	780.10351	12.349822	17.137481	12.2
8510	12.2	3.5541397e-213	1100.0	736.34429	3.5541397e-213	1100.0	3.5541397e-213	1100.0	736.34429	12.38517	17.136092	12.2
8520	12.2	2.1837389e-218	1100.0	688.65858	2.1837389e-218	1100.0	2.1837389e-218	1100.0	688.65858	12.424903	17.134704	12.2
8530	12.2	1.3417356e-223	1100.0	664.0471	1.3417356e-223	1100.0	1.3417356e-223	1100.0	664.0471	12.446523	17.133315	12.2
8540	12.2	8.243908299999999e-229	1100.0	685.13677	8.243908299999999e-229	1100.0	8.243908299999999e-229	1100.0	685.13677	12.430155	17.131926	12.2
8550	12.2	5.0652323e-234	1100.0	732.53785	5.0652323e-234	1100.0	5.0652323e-234	1100.0	732.53785	12.390847	17.130537	12.2
8560	12.2	3.1121863e-239	1100.0	736.73919	3.1121863e-239	1100.0	3.1121863e-239	1100.0	736.73919	12.386348	17.129148	12.2
8570	12.2	1.9121934e-244	1100.0	721.89787	1.9121934e-244	1100.0	1.9121934e-244	1100.0	721.89787	12.397444	17.127759	12.2
8580	12.2	1.1748922e-249	1100.0	675.72941	1.1748922e-249	1100.0	1.1748922e-249	1100.0	675.72941	12.435542	17.12637	12.2
8590	12.2	7.2187873e-255	1100.0	640.67968	7.2187873e-255	1100.0	7.2187873e-255	1100.0	640.67968	12.465616	17.124981	12.2
8600	12.2	4.4353762e-260	1100.0	648.97326	4.4353762e-260	1100.0	4.4353762e-260	1100.0	648.97326	12.460015	17.123592	12.2
8610	12.2	2.7251893e-265	1100.0	745.88054	2.7251893e-265	1100.0	2.7251893e-265	1100.0	745.88054	12.379812	17.122204	12.2
8620	12.2	1.6744142e-270	1100.0	785.14872	1.6744142e-270	1100.0	1.6744142e-270	1100.0	785.14872	12.346372	17.120815	12.2
8630	12.2	1.0287956e-275	1100.0	783.5677	1.0287956e-275	1100.0	1.0287956e-275	1100.0	783.5677	12.346365	17.119426	12.2
8640	12.2	6.3211389e-281	1100.0	742.59347	6.3211389e-281	1100.0	6.3211389e-281	1100.0	742.59347	12.379794	17.118037	12.2
8650	12.2	3.883842e-286	1100.0	699.89754	3.883842e-286	1100.0	3.883842e-286	1100.0	699.89754	12.415925	17.116648	12.2
8660	12.2	2.3863149999999998e-291	1100.0	634.01663	2.3863149999999998e-291	1100.0	2.3863149999999998e-291	1100.0	634.01663	12.472136	17.115259	12.2
8670	12.2	1.4662026e-296	1100.0	671.13044	1.4662026e-296	1100.0	1.4662026e-296	1100.0	671.13044	12.442075	17.11387	12.2
8680	12.2	9.008660199999999e-302	1100.0	716.40196	9.008660199999999e-302	1100.0	9.008660199999999e-302	1100.0	716.40196	12.403973	17.112481	12.2
8690	12.2	5.5351122e-307	1100.0	728.206	5.5351122e-307	1100.0	5.5351122e-307	1100.0	728.206	12.392865	17.111092	12.2
8700	9.6081171	3.4008905e-312	1100.0	695.68998	3.4008905e-312	1100.0	3.4008905e-312	1100.0	695.68998	12.418963	17.109704	9.6081171
8710	9.6339068	2.0895785e-317	1100.0	611.19422	2.0895785e-317	1100.0	2.0895785e-317	1100.0	611.19422	12.489568	17.108315	9.6339068
8720	9.6594399	1.3e-322	1100.0	592.98387	1.3e-322	1100.0	1.3e-322	1100.0	592.98387	12.50595	17.106926	9.6594399
8730	9.6847188	4e-323	1100.0	620.24853	4e-323	1100.0	4e-323	1100.0	620.24853	12.484341	17.105537	9.6847188
8740	9.7097463	4e-323	1100.0	667.91948	4e-323	1100.0	4e-323	1100.0	667.91948	12.44461	17.104148	9.7097463
8750	9.7345248	4e-323	1100.0	692.16828	4e-323	1100.0	4e-323	1100.0	692.16828	12.423285	17.102759	9.7345248
8760	9.7590566	4e-323	1100.0	718.52391	4e-323	1100.0	4e-323	1100.0	718.52391	12.400121	17.10137	9.7590566
8770	9.7833444	4e-323	1100.0	671.07931	4e-323	1100.0	4e-323	1100.0	671.07931	12.439476	17.099981	9.7833444
8780	9.8073906	4e-323	1100.0	641.27569	4e-323	1100.0	4e-323	1100.0	641.27569	12.465318	17.098592	9.8073906
8790	9.8311974	4e-323	1100.0	656.51655	4e-323	1100.0	4e-323	1100.0	656.51655	12.453886	17.097204	9.8311974
8800	9.8547674	4e-323	1100.0	702.7895	4e-323	1100.0	4e-323	1100.0	702.7895	12.41569	17.095815	9.8547674
8810	9.8781029	4e-323	1100.0	743.25253	4e-323	1100.0	4e-323	1100.0	743.25253	12.381096	17.094426	9.8781029
8820	9.9012061	4e-323	1100.0	734.54371	4e-323	1100.0	4e-323	1100.0	734.54371	12.387044	17.093037	9.9012061
8830	9.9240795	4e-323	1100.0	690.37074	4e-323	1100.0	4e-323	1100.0	690.37074	12.423314	17.091648	9.9240795
8840	9.9467253	4e-323	1100.0	651.3463	4e-323	1100.0	4e-323	1100.0	651.3463	12.45656	17.090259	9.9467253
8850	9.9691457	4e-323	1100.0	653.34927	4e-323	1100.0	4e-323	1100.0	653.34927	12.456215	17.08887	9.9691457
8860	9.9913431	4e-323	1100.0	642.77861	4e-323	1100.0	4e-323	1100.0	642.77861	12.465729	17.087481	9.9913431
8870	10.01332	4e-323	1100.0	685.28217	4e-323	1100.0	4e-323	1100.0	685.28217	12.429749	17.086092	10.01332
8880	10.035077	4e-323	1100.0	690.02538	4e-323	1100.0	4e-323	1100.0	690.02538	12.424483	17.084704	10.035077
8890	10.056619	4e-323	1100.0	652.64501	4e-323	1100.0	4e-323	1100.0	652.64501	12.454776	17.083315	10.056619
8900	10.077946	4e-323	1100.0	607.50839	4e-323	1100.0	4e-323	1100.0	607.50839	12.492777	17.081926	10.077946
8910	10.099061	4e-323	1100.0	603.42678	4e-323	1100.0	4e-323	1100.0	603.42678	12.497453	17.080537	10.099061
8920	10.119965	4e-323	1100.0	636.25082	4e-323	1100.0	4e-323	1100.0	636.25082	12.471091	17.079148	10.119965
8930	10.140662	4e-323	1100.0	683.11473	4e-323	1100.0	4e-323	1100.0	683.11473	12.431833	17.077759	10.140662
8940	10.161153	4e-323	1100.0	700.93238	4e-323	1100.0	4e-323	1100.0	700.93238	12.415774	17.07637	10.161153
8950	10.18144	4e-323	1100.0	673.32231	4e-323	1100.0	4e-323	1100.0	673.32231	12.437677	17.074981	10.18144
8960	10.201525	4e-323	1100.0	615.40508	4e-323	1100.0	4e-323	1100.0	615.40508	12.485959	17.073592	10.201525
8970	10.22141	4e-323	1100.0	591.52039	4e-323	1100.0	4e-323	1100.0	591.52039	12.506987	17.072204	10.22141
8980	10.241097	4e-323	1100.0	613.36422	4e-323	1100.0	4e-323	1100.0	613.36422	12.48998	17.070815	10.241097
8990	10.260588	4e-323	1100.0	660.85298	4e-323	1100.0	4e-323	1100.0	660.85298	12.450576	17.069426	10.260588
9000	10.279886	4e-323	1100.0	690.32573	4e-323	1100.0	4e-323	1100.0	690.32573	12.425002	17.068037	10.279886
9010	10.298991	4e-323	1100.0	675.95328	4e-323	1100.0	4e-323	1100.0	675.95328	12.435714	17.066648	10.298991
9020	10.317907	4e-323	1100.0	629.57953	4e-323	1100.0	4e-323	1100.0	629.57953	12.474006	17.065259	10.317907
9030	10.336634	4e-323	1100.0	595.10816	4e-323	1100.0	4e-323	1100.0	595.10816	12.503615	17.06387	10.336634
9040	10.355175	4e-323	1100.0	604.23204	4e-323	1100.0	4e-323	1100.0	604.23204	12.497319	17.062481	10.355175
9050	10.373531	4e-323	1100.0	648.56272	4e-323	1100.0	4e-323	1100.0	648.56272	12.460907	17.061092	10.373531
9060	10.391705	4e-323	1100.0	725.74844	4e-323	1100.0	4e-323	1100.0	725.74844	12.395851	17.059704	10.391705
9070	10.409698	4e-323	1100.0	723.32541	4e-323	1100.0	4e-323	1100.0	723.32541	12.396545	17.058315	10.409698
9080	10.427511	4e-323	1100.0	681.92513	4e-323	1100.0	4e-323	1100.0	681.92513	12.43035	17.056926	10.427511
9090	10.445148	4e-323	1100.0	639.61257	4e-323	1100.0	4e-323	1100.0	639.61257	12.466182	17.055537	10.445148
9100	10.462609	4e-323	1100.0	635.2897	4e-323	1100.0	4e-323	1100.0	635.2897	12.471099	17.054148	10.462609
9110	10.479896	4e-323	1100.0	740.25915	4e-323	1100.0	4e-323	1100.0	740.25915	12.384474	17.052759	10.479896
9120	10.497012	4e-323	1100.0	785.26038	4e-323	1100.0	4e-323	1100.0	785.26038	12.346574	17.05137	10.497012
9130	10.513957	4e-323	1100.0	796.24437	4e-323	1100.0	4e-323	1100.0	796.24437	12.336142	17.049981	10.513957
9140	10.530733	4e-323	1100.0	763.11554	4e-323	1100.0	4e-323	1100.0	763.11554	12.362767	17.048592	10.530733
9150	10.547343	4e-323	1100.0	716.33239	4e-323	1100.0	4e-323	1100.0	716.33239	12.401968	17.047204	10.547343
9160	10.563787	4e-323	1100.0	596.26712	4e-323	1100.0	4e-323	1100.0	596.26712	12.503237	17.045815	10.563787
9170	10.580067	4e-323	1100.0	624.21579	4e-323	1100.0	4e-323	1100.0	624.21579	12.481047	17.044426	10.580067
9180	10.596186	4e-323	1100.0	671.84755	4e-323	1100.0	4e-323	1100.0	671.84755	12.441324	17.043037	10.596186
9190	10.612144	4e-323	1100.0	695.36532	4e-323	1100.0	4e-323	1100.0	695.36532	12.420596	17.041648	10.612144
9200	10.627944	4e-323	1100.0	673.14697	4e-323	1100.0	4e-323	1100.0	673.14697	12.43792	17.040259	10.627944
9210	10.643586	4e-323	1100.0	688.1604	4e-323	1100.0	4e-323	1100.0	688.1604	12.425252	17.03887	10.643586
9220	10.659072	4e-323	1100.0	659.02367	4e-323	1100.0	4e-323	1100.0	659.02367	12.450552	17.037481	10.659072
9230	10.674405	4e-323	1100.0	675.06235	4e-323	1100.0	4e-323	1100.0	675.06235	12.438448	17.036092	10.674405
9240	10.689585	4e-323	1100.0	721.53338	4e-323	1100.0	4e-323	1100.0	721.53338	12.400064	17.034704	10.689585
9250	10.704614	4e-323	1100.0	755.71151	4e-323	1100.0	4e-323	1100.0	755.71151	12.370691	17.033315	10.704614
9260	10.719493	4e-323	1100.0	671.08273	4e-323	1100.0	4e-323	1100.0	671.08273	12.439907	17.031926	10.719493
9270	10.734224	4e-323	1100.0	626.5944	4e-323	1100.0	4e-323	1100.0	626.5944	12.476463	17.030537	10.734224
9280	10.748809	4e-323	1100.0	588.06177	4e-323	1100.0	4e-323	1100.0	588.06177	12.509319	17.029148	10.748809
9290	10.763249	4e-323	1100.0	590.90815	4e-323	1100.0	4e-323	1100.0	590.90815	12.50827	17.027759	10.763249
9300	10.777545	4e-323	1100.0	632.51659	4e-323	1100.0	4e-323	1100.0	632.51659	12.474283	17.02637	10.777545
9310	10.791698	4e-323	1100.0	741.68011	4e-323	1100.0	4e-323	1100.0	741.68011	12.382732	17.024981	10.791698
9320	10.805711	4e-323	1100.0	745.58534	4e-323	1100.0	4e-323	1100.0	745.58534	12.37816	17.023592	10.805711
9330	10.819584	4e-323	1100.0	707.68617	4e-323	1100.0	4e-323	1100.0	707.68617	12.408904	17.022204	10.819584
9340	10.83332	4e-323	1100.0	662.82996	4e-323	1100.0	4e-323	1100.0	662.82996	12.446693	17.020815	10.83332
9350	10.846918	4e-323	1100.0	652.2573	4e-323	1100.0	4e-323	1100.0	652.2573	12.456785	17.019426	10.846918
9360	10.860382	4e-323	1100.0	606.74443	4e-323	1100.0	4e-323	1100.0	606.74443	12.495686	17.018037	10.860382
9370	10.873711	4e-323	1100.0	653.43957	4e-323	1100.0	4e-323	1100.0	653.43957	12.456548	17.016648	10.873711
9380	10.886908	4e-323	1100.0	670.47108	4e-323	1100.0	4e-323	1100.0	670.47108	12.441134	17.015259	10.886908
9390	10.899974	4e-323	1100.0	642.17668	4e-323	1100.0	4e-323	1100.0	642.17668	12.463621	17.01387	10.899974
9400	10.912909	59.153608	1100.0	704.57011	59.153608	1100.0	59.153608	1100.0	704.57011	12.413548	17.011742	10.912909
9410	10.925716	74.999903	1100.0	721.11207	74.999903	1100.0	74.999903	1100.0	721.11207	12.399019	16.998973	10.925716
9420	10.938395	112.50876	1100.0	743.70501	112.50876	1100.0	112.50876	1100.0	743.70501	12.381377	16.985788	10.938395
